problem_id,experiment_type,iteration_0_compression_rate,iteration_1_compression_rate,iteration_2_compression_rate,iteration_3_compression_rate,iteration_4_compression_rate,seed
4,base_sum,0.024800708591674048,0.034668921555873554,0.043375601224311326,0.025638097413350082,,0
5,base_sum,0.021392381309814225,0.01952362358453729,0.013601716189693733,0.015375,,0
6,base_sum,0.05358537728479925,0.04365719819238218,0.05054240631163708,0.0194375,,0
7,base_sum,0.03218345228654507,0.02838221381267739,0.028697130286971302,0.043380534951674536,,0
8,base_sum,0.0748207279123258,0.14514123290104813,0.15368746776689016,0.18630502445531347,,0
9,base_sum,0.024611809443329462,0.012225424908060828,0.017288821971860234,0.024382570394840333,,0
0,firstk,,,,,,0
1,firstk,,,,,,0
10,firstk,,,,,,0
11,firstk,,,,,,0
12,firstk,,,,,,0
13,firstk,,,,,,0
14,firstk,,,,,,0
15,firstk,,,,,,0
16,firstk,,,,,,0
17,firstk,,,,,,0
18,firstk,,,,,,0
19,firstk,,,,,,0
2,firstk,,,,,,0
20,firstk,,,,,,0
2024-I-1,firstk,,,,,,0
2024-I-10,firstk,,,,,,0
2024-I-11,firstk,,,,,,0
2024-I-12,firstk,,,,,,0
2024-I-13,firstk,,,,,,0
2024-I-14,firstk,,,,,,0
2024-I-15,firstk,,,,,,0
2024-I-2,firstk,,,,,,0
2024-I-3,firstk,,,,,,0
2024-I-4,firstk,,,,,,0
2024-I-5,firstk,,,,,,0
2024-I-6,firstk,,,,,,0
2024-I-7,firstk,,,,,,0
2024-I-8,firstk,,,,,,0
2024-I-9,firstk,,,,,,0
2024-II-1,firstk,,,,,,0
2024-II-10,firstk,,,,,,0
2024-II-11,firstk,,,,,,0
2024-II-12,firstk,,,,,,0
2024-II-13,firstk,,,,,,0
2024-II-14,firstk,,,,,,0
2024-II-15,firstk,,,,,,0
2024-II-2,firstk,,,,,,0
2024-II-3,firstk,,,,,,0
2024-II-4,firstk,,,,,,0
2024-II-5,firstk,,,,,,0
2024-II-6,firstk,,,,,,0
2024-II-7,firstk,,,,,,0
2024-II-8,firstk,,,,,,0
2024-II-9,firstk,,,,,,0
21,firstk,,,,,,0
22,firstk,,,,,,0
23,firstk,,,,,,0
24,firstk,,,,,,0
25,firstk,,,,,,0
26,firstk,,,,,,0
27,firstk,,,,,,0
28,firstk,,,,,,0
29,firstk,,,,,,0
3,firstk,,,,,,0
4,firstk,,,,,,0
5,firstk,,,,,,0
6,firstk,,,,,,0
7,firstk,,,,,,0
8,firstk,,,,,,0
9,firstk,,,,,,0
0,lastk,,,,,,0
1,lastk,,,,,,0
10,lastk,,,,,,0
11,lastk,,,,,,0
12,lastk,,,,,,0
13,lastk,,,,,,0
14,lastk,,,,,,0
15,lastk,,,,,,0
16,lastk,,,,,,0
17,lastk,,,,,,0
18,lastk,,,,,,0
19,lastk,,,,,,0
2,lastk,,,,,,0
20,lastk,,,,,,0
2024-I-1,lastk,,,,,,0
2024-I-10,lastk,,,,,,0
2024-I-11,lastk,,,,,,0
2024-I-12,lastk,,,,,,0
2024-I-13,lastk,,,,,,0
2024-I-14,lastk,,,,,,0
2024-I-15,lastk,,,,,,0
2024-I-2,lastk,,,,,,0
2024-I-3,lastk,,,,,,0
2024-I-4,lastk,,,,,,0
2024-I-5,lastk,,,,,,0
2024-I-6,lastk,,,,,,0
2024-I-7,lastk,,,,,,0
2024-I-8,lastk,,,,,,0
2024-I-9,lastk,,,,,,0
2024-II-1,lastk,,,,,,0
2024-II-10,lastk,,,,,,0
2024-II-11,lastk,,,,,,0
2024-II-12,lastk,,,,,,0
2024-II-13,lastk,,,,,,0
2024-II-14,lastk,,,,,,0
2024-II-15,lastk,,,,,,0
2024-II-2,lastk,,,,,,0
2024-II-3,lastk,,,,,,0
2024-II-4,lastk,,,,,,0
2024-II-5,lastk,,,,,,0
2024-II-6,lastk,,,,,,0
2024-II-7,lastk,,,,,,0
2024-II-8,lastk,,,,,,0
2024-II-9,lastk,,,,,,0
21,lastk,,,,,,0
22,lastk,,,,,,0
23,lastk,,,,,,0
24,lastk,,,,,,0
25,lastk,,,,,,0
26,lastk,,,,,,0
27,lastk,,,,,,0
28,lastk,,,,,,0
29,lastk,,,,,,0
3,lastk,,,,,,0
4,lastk,,,,,,0
5,lastk,,,,,,0
6,lastk,,,,,,0
7,lastk,,,,,,0
8,lastk,,,,,,0
9,lastk,,,,,,0
0,postThink,0.1539928486293206,0.12122349408894727,0.21620795107033638,0.2103549332464995,,0
1,postThink,0.1639163916391639,0.2040256175663312,0.10432748538011696,0.19282317336792046,,0
10,postThink,0.0025384289945000705,0.012476267968538107,0.028311779098217405,0.0026398401826484017,,0
11,postThink,0.025830443740891502,0.0609516319307904,0.008854053269468032,0.07755036776463063,,0
12,postThink,0.006320982578755332,0.019375022219062177,0.0031369224247562526,0.004193044479158102,,0
13,postThink,0.06496112365186857,0.08189723320158103,0.08848650495387769,0.00479282622139765,,0
14,postThink,0.025502589763848654,0.03410353904650482,0.038848537349237024,0.036123675568498666,,0
15,postThink,0.18251786695986805,0.01465457083042568,0.2234937731403568,0.20170109356014582,,0
16,postThink,0.1511111111111111,0.19410029498525075,0.15193868349864742,0.13599677158999193,,0
17,postThink,0.0005287648054145516,0.0006610259122157589,0.0006563402467839327,0.006668337929305591,,0
18,postThink,0.17532289090409453,0.06300912749043086,0.21888851005796114,0.23235613463626492,,0
19,postThink,0.04158842756798108,0.02975790181573638,0.008284432171211598,0.069067405355494,,0
2,postThink,0.0006693440428380187,0.005134121719065475,0.0021770985974460958,0.003464328245101223,,0
20,postThink,0.05231940509915014,0.0025152890116393765,0.002822826147119057,0.0027542589003366315,,0
2024-I-1,postThink,0.1816433086012641,0.17455540355677154,0.23387096774193547,0.23499079189686925,,0
2024-I-10,postThink,0.035373581226934056,0.055494865632510375,0.0592243711794769,0.04304137985600127,,0
2024-I-11,postThink,0.043732040229885055,0.005923773331843076,0.0029607698001480384,0.004461279461279461,,0
2024-I-12,postThink,0.0300304273051991,0.001199040767386091,0.0017728400898238978,0.0011340440009072353,,0
2024-I-13,postThink,0.06228330856859832,0.06845035990764634,0.07459207459207459,0.0718232044198895,,0
2024-I-14,postThink,0.03916735141057245,0.007869174966187139,0.13981636060100167,0.22830894862198026,,0
2024-I-15,postThink,0.08263933376041,0.18376068376068377,0.12439729990356799,0.13240954580446498,,0
2024-I-2,postThink,0.05919745729042511,0.015532206486980357,0.07772020725388601,0.11980170751858991,,0
2024-I-3,postThink,0.13898171810497345,0.19765166340508805,0.26558978211870776,0.28519564340459863,,0
2024-I-4,postThink,0.19655172413793104,0.19852656068243504,0.20349761526232116,0.31295843520782396,,0
2024-I-5,postThink,0.07397890181228023,0.0021745433458973617,0.08970156977747111,0.11134903640256959,,0
2024-I-6,postThink,0.1734059097978227,0.08847613341322148,0.15804495183731715,0.18875159778440562,,0
2024-I-7,postThink,0.11167704206753443,0.16563695204471904,0.15873959571938168,0.09814949201741655,,0
2024-I-8,postThink,0.004476969436074042,0.027361519935777363,0.06874175098988121,0.023049787541088752,,0
2024-I-9,postThink,0.045342381246144356,0.003231644260599793,0.05293308890925756,0.06461332440575829,,0
2024-II-1,postThink,0.12844527696012845,0.12964930924548354,0.11874825370215143,0.0837624442155853,,0
2024-II-10,postThink,0.06050043570272626,0.20805698845492507,0.2775564409030544,0.3470319634703196,,0
2024-II-11,postThink,0.04189356769288834,0.09177888022678951,0.0793099928549556,0.00657102179388895,,0
2024-II-12,postThink,0.0877710766072116,0.11936,0.17586044318717586,0.2541737649063032,,0
2024-II-13,postThink,0.12217347283158961,0.24246483590087073,0.1693121693121693,0.10175651120533011,,0
2024-II-14,postThink,0.01675444487646248,0.045201668984700974,0.06752856977952211,0.1266507902143321,,0
2024-II-15,postThink,0.01810523204256577,0.013821318000884564,0.001490590646543693,0.0013953488372093023,,0
2024-II-2,postThink,0.033428165007112376,0.004189944134078212,0.0487136550464302,0.008754331570308225,,0
2024-II-3,postThink,0.00042202996412745304,0.09225352112676057,0.15488594762038863,0.2540849673202614,,0
2024-II-4,postThink,0.21906402526557564,0.15073093638877913,0.23607673267326731,0.2632850241545894,,0
2024-II-5,postThink,0.03504340962904499,0.01386447959382933,0.059792144688891886,0.08342749529190208,,0
2024-II-6,postThink,0.11284599006387509,0.0940550133096717,0.11342086068563093,0.14183764495985726,,0
2024-II-7,postThink,0.04682926829268293,0.007855551647320906,0.10191082802547771,0.025446638457921954,,0
2024-II-8,postThink,0.010838486601502759,0.026165041028022914,0.02494979144137185,0.014471457832398255,,0
2024-II-9,postThink,0.01244012986595519,0.01209375,0.005262798168272845,0.0005465675557498906,,0
21,postThink,0.1040617128463476,0.04107305244013337,0.09419152276295134,0.13793103448275862,,0
22,postThink,0.04446876243533625,0.004488330341113106,0.064150401836969,0.10599952572919137,,0
23,postThink,0.11706083593633794,0.1260876443600696,0.15054239539517378,0.10381097560975609,,0
24,postThink,0.002322543184787342,0.0014199316329213778,0.0033506449991623386,0.0012075134168157424,,0
25,postThink,0.03003717472118959,0.03159784560143627,0.018571702086923225,0.031922611850060456,,0
26,postThink,0.05675318961724593,0.04638202247191011,0.0361952861952862,0.09935897435897435,,0
27,postThink,0.00502729100833094,0.004482199265773073,0.00432043204320432,0.01784850536906259,,0
28,postThink,0.029902138455962304,0.03920031360250882,0.0034280559314388815,0.03590487238979118,,0
29,postThink,0.01016116425354524,0.003955011741441108,0.025544143472939172,0.03594428635614797,,0
3,postThink,0.136938202247191,0.17447062332239785,0.20855614973262032,0.28789370078740156,,0
4,postThink,0.05327838141626077,0.0025541004922448223,0.005648546406177126,0.00038014141260548924,,0
5,postThink,0.024742449590560888,0.0037540453074433656,0.0013416354191750663,0.0016505636070853463,,0
6,postThink,0.08427258539968788,0.0015108275977841195,0.0071694471253274505,0.11522048364153627,,0
7,postThink,0.002253725917848055,0.001893939393939394,0.0029192956022224313,0.0017324242762937296,,0
8,postThink,0.08951477969882878,0.0726857887874837,0.1147708674304419,0.10862555421201128,,0
9,postThink,0.011755615652077929,0.021972756519953455,0.007354156337795406,0.02074357746928355,,0
0,answer_only,,,,,,0
1,answer_only,,,,,,0
10,answer_only,,,,,,0
11,answer_only,,,,,,0
12,answer_only,,,,,,0
13,answer_only,,,,,,0
14,answer_only,,,,,,0
15,answer_only,,,,,,0
16,answer_only,,,,,,0
17,answer_only,,,,,,0
18,answer_only,,,,,,0
19,answer_only,,,,,,0
2,answer_only,,,,,,0
20,answer_only,,,,,,0
2024-I-1,answer_only,,,,,,0
2024-I-10,answer_only,,,,,,0
2024-I-11,answer_only,,,,,,0
2024-I-12,answer_only,,,,,,0
2024-I-13,answer_only,,,,,,0
2024-I-14,answer_only,,,,,,0
2024-I-15,answer_only,,,,,,0
2024-I-2,answer_only,,,,,,0
2024-I-3,answer_only,,,,,,0
2024-I-4,answer_only,,,,,,0
2024-I-5,answer_only,,,,,,0
2024-I-6,answer_only,,,,,,0
2024-I-7,answer_only,,,,,,0
2024-I-8,answer_only,,,,,,0
2024-I-9,answer_only,,,,,,0
2024-II-1,answer_only,,,,,,0
2024-II-10,answer_only,,,,,,0
2024-II-11,answer_only,,,,,,0
2024-II-12,answer_only,,,,,,0
2024-II-13,answer_only,,,,,,0
2024-II-14,answer_only,,,,,,0
2024-II-15,answer_only,,,,,,0
2024-II-2,answer_only,,,,,,0
2024-II-3,answer_only,,,,,,0
2024-II-4,answer_only,,,,,,0
2024-II-5,answer_only,,,,,,0
2024-II-6,answer_only,,,,,,0
2024-II-7,answer_only,,,,,,0
2024-II-8,answer_only,,,,,,0
2024-II-9,answer_only,,,,,,0
21,answer_only,,,,,,0
22,answer_only,,,,,,0
23,answer_only,,,,,,0
24,answer_only,,,,,,0
25,answer_only,,,,,,0
26,answer_only,,,,,,0
27,answer_only,,,,,,0
28,answer_only,,,,,,0
29,answer_only,,,,,,0
3,answer_only,,,,,,0
4,answer_only,,,,,,0
5,answer_only,,,,,,0
6,answer_only,,,,,,0
7,answer_only,,,,,,0
8,answer_only,,,,,,0
9,answer_only,,,,,,0
0,backtracking,0.08669476219145093,0.0915707912655553,0.07451456310679612,0.11780610274237158,,1
1,backtracking,0.12299854439592431,0.19293325855300056,0.15659955257270694,0.08253094910591471,,1
10,backtracking,0.06600467289719626,0.15356901598739023,0.03111111111111111,0.055751507566276025,,1
11,backtracking,0.0480747829957712,0.06557074251939417,0.16395376267987732,0.07520412548345509,,1
12,backtracking,0.017627810421871153,0.027408486614460024,0.036835468241853055,0.021981522777954763,,1
13,backtracking,0.051730806420421584,0.062146892655367235,0.04160636758321273,0.10779634049323787,,1
14,backtracking,0.018535869963743023,0.022187156314254292,0.047570776916950254,0.033782397592833205,,1
15,backtracking,0.08509354254677128,0.1114040870138431,0.06765188834154351,0.08656368405712621,,1
16,backtracking,0.1461187214611872,0.11702954898911352,0.13667610190052568,0.10088728228721656,,1
17,backtracking,0.034725151131730636,0.038712340074288074,0.05915883531042983,0.026094212243040277,,1
18,backtracking,0.10396937336288535,0.07577497129735936,0.114540059347181,0.10343805572021339,,1
19,backtracking,0.031776447105788426,0.037125367676285874,0.03511777301927195,0.04687018193031144,,1
2,backtracking,0.02747645339395908,0.02893091237851277,0.04338967702988228,0.021355208298023797,,1
20,backtracking,0.07081700769119141,0.0710405348934392,0.013571736320551486,0.20419790104947527,,1
2024-I-1,backtracking,0.1297200102748523,0.13075684380032207,0.19250985545335086,0.32578486875965,,1
2024-I-10,backtracking,0.03595455224996263,0.05957611785991212,0.018870292887029287,0.05883205332560498,,1
2024-I-11,backtracking,0.01977715877437326,0.02991218441273326,0.030750088873089228,0.019280083578687435,,1
2024-I-12,backtracking,0.023418893887271766,0.026882898677770474,0.060045008183306055,0.037314242325631845,,1
2024-I-13,backtracking,0.031766008860249696,0.07372822299651569,0.049974459390430784,0.1481931369571819,,1
2024-I-14,backtracking,0.027835420393559927,0.018715633355193464,0.05418250950570342,0.0651685393258427,,1
2024-I-15,backtracking,0.020042150502086863,0.04285714285714286,0.05303127815677693,0.09353564747453752,,1
2024-I-2,backtracking,0.07902326475677754,0.20277227722772279,0.08442829186469109,0.06602603843769374,,1
2024-I-3,backtracking,0.11973449068164412,0.27729257641921395,0.1317728651928912,0.24919540229885057,,1
2024-I-4,backtracking,0.16289592760180996,0.22464503042596348,0.2634498058790904,0.33666666666666667,,1
2024-I-5,backtracking,0.02656371750371892,0.03354721718510253,0.0916774101131643,0.059766963673749146,,1
2024-I-6,backtracking,0.08463681165631026,0.2199563000728332,0.3108108108108108,0.05948528278625366,,1
2024-I-7,backtracking,0.09009332376166547,0.09773013871374527,0.15017921146953406,0.17982129560685034,,1
2024-I-8,backtracking,0.03174496644295302,0.02430364248546067,0.025906735751295335,0.049281314168377825,,1
2024-I-9,backtracking,0.046597544988678345,0.09665666523789113,0.1391941391941392,0.07308560870457811,,1
2024-II-1,backtracking,0.08456189151599444,0.21298076923076922,0.08873873873873873,0.26227208976157085,,1
2024-II-10,backtracking,0.07108650104759054,0.03967065868263473,0.05403584422584557,0.13361256544502617,,1
2024-II-11,backtracking,0.024301752464403067,0.05795847750865052,0.05408027161392021,0.030050475407911725,,1
2024-II-12,backtracking,0.06317411402157165,0.14505893019038985,0.14058144165671047,0.1482782853127196,,1
2024-II-13,backtracking,0.059001512859304085,0.0932543474106631,0.09713932908005762,0.12315010570824525,,1
2024-II-14,backtracking,0.028119173547429703,0.02486874827300359,0.036713085510415466,0.108,,1
2024-II-15,backtracking,0.026404142718943834,0.026330806228091627,0.01265625,0.02828769184471863,,1
2024-II-2,backtracking,0.061094008998342414,0.11607142857142858,0.24908869987849333,0.15252454417952313,,1
2024-II-3,backtracking,0.01187572217229426,0.018916857360793286,0.01608281395515438,0.011977159834733764,,1
2024-II-4,backtracking,0.11220682302771855,0.12286874154262517,0.10010077258985556,0.15606758832565285,,1
2024-II-5,backtracking,0.030788600206020374,0.08073794881967863,0.06563965170797052,0.05797604582537754,,1
2024-II-6,backtracking,0.01959375,0.019625,0.021608161298096232,0.02822360248447205,,1
2024-II-7,backtracking,0.07172596517789553,0.048723597252818454,0.07834308869878433,0.07548457548457549,,1
2024-II-8,backtracking,0.025480790388593057,0.031405189899979015,0.03441069935915297,0.019030689601087468,,1
2024-II-9,backtracking,0.030526692941597995,0.0782122905027933,0.07098816863856024,0.07335907335907337,,1
21,backtracking,0.03814884302689181,0.1455902047063325,0.05354831116864776,0.15792141951837768,,1
22,backtracking,0.03532949135554999,0.06158145311529704,0.02227298686464877,0.06381192275398824,,1
23,backtracking,0.03973000683526999,0.21407528641571194,0.1576888353897081,0.1169549191947831,,1
24,backtracking,0.03082437275985663,0.07245575221238938,0.11887254901960784,0.13498049414824448,,1
25,backtracking,0.0235838779956427,0.04652260073605737,0.0321909831974713,0.1313821138211382,,1
26,backtracking,0.051698670605613,0.08627939573275191,0.12857142857142856,0.061361457334611694,,1
27,backtracking,0.017828123506356944,0.018744842221086966,0.04597938144329897,0.058880994671403196,,1
28,backtracking,0.0404707668944571,0.07946554149085795,0.057910547396528705,0.08903225806451613,,1
29,backtracking,0.012167050312397237,0.018810424548129465,0.025555481417228264,0.01820878727430822,,1
3,backtracking,0.11685571089422316,0.05293853746074473,0.1771674744211093,0.09017912291537987,,1
4,backtracking,0.03337831119948867,0.009875,0.032570836863409586,0.040366319907530895,,1
5,backtracking,0.029089755117152376,0.03023888720895071,0.01852105287167556,0.029631357909472703,,1
6,backtracking,0.0429484963705496,0.08174235403151066,0.09340382678751259,0.10040245710654522,,1
7,backtracking,0.022093444404201378,0.02560512102420484,0.04759729581582313,0.02882558270465038,,1
