problem_id,experiment_type,iteration_0_compression_rate,iteration_1_compression_rate,iteration_2_compression_rate,iteration_3_compression_rate,iteration_4_compression_rate,seed
4,base_sum,0.024800708591674048,0.034668921555873554,0.043375601224311326,0.025638097413350082,,0
5,base_sum,0.021392381309814225,0.01952362358453729,0.013601716189693733,0.015375,,0
6,base_sum,0.05358537728479925,0.04365719819238218,0.05054240631163708,0.0194375,,0
7,base_sum,0.03218345228654507,0.02838221381267739,0.028697130286971302,0.043380534951674536,,0
8,base_sum,0.0748207279123258,0.14514123290104813,0.15368746776689016,0.18630502445531347,,0
9,base_sum,0.024611809443329462,0.012225424908060828,0.017288821971860234,0.024382570394840333,,0
0,firstk,,,,,,0
1,firstk,,,,,,0
10,firstk,,,,,,0
11,firstk,,,,,,0
12,firstk,,,,,,0
13,firstk,,,,,,0
14,firstk,,,,,,0
15,firstk,,,,,,0
16,firstk,,,,,,0
17,firstk,,,,,,0
18,firstk,,,,,,0
19,firstk,,,,,,0
2,firstk,,,,,,0
20,firstk,,,,,,0
2024-I-1,firstk,,,,,,0
2024-I-10,firstk,,,,,,0
2024-I-11,firstk,,,,,,0
2024-I-12,firstk,,,,,,0
2024-I-13,firstk,,,,,,0
2024-I-14,firstk,,,,,,0
2024-I-15,firstk,,,,,,0
2024-I-2,firstk,,,,,,0
2024-I-3,firstk,,,,,,0
2024-I-4,firstk,,,,,,0
2024-I-5,firstk,,,,,,0
2024-I-6,firstk,,,,,,0
2024-I-7,firstk,,,,,,0
2024-I-8,firstk,,,,,,0
2024-I-9,firstk,,,,,,0
2024-II-1,firstk,,,,,,0
2024-II-10,firstk,,,,,,0
2024-II-11,firstk,,,,,,0
2024-II-12,firstk,,,,,,0
2024-II-13,firstk,,,,,,0
2024-II-14,firstk,,,,,,0
2024-II-15,firstk,,,,,,0
2024-II-2,firstk,,,,,,0
2024-II-3,firstk,,,,,,0
2024-II-4,firstk,,,,,,0
2024-II-5,firstk,,,,,,0
2024-II-6,firstk,,,,,,0
2024-II-7,firstk,,,,,,0
2024-II-8,firstk,,,,,,0
2024-II-9,firstk,,,,,,0
21,firstk,,,,,,0
22,firstk,,,,,,0
23,firstk,,,,,,0
24,firstk,,,,,,0
25,firstk,,,,,,0
26,firstk,,,,,,0
27,firstk,,,,,,0
28,firstk,,,,,,0
29,firstk,,,,,,0
3,firstk,,,,,,0
4,firstk,,,,,,0
5,firstk,,,,,,0
6,firstk,,,,,,0
7,firstk,,,,,,0
8,firstk,,,,,,0
9,firstk,,,,,,0
0,lastk,,,,,,0
1,lastk,,,,,,0
10,lastk,,,,,,0
11,lastk,,,,,,0
12,lastk,,,,,,0
13,lastk,,,,,,0
14,lastk,,,,,,0
15,lastk,,,,,,0
16,lastk,,,,,,0
17,lastk,,,,,,0
18,lastk,,,,,,0
19,lastk,,,,,,0
2,lastk,,,,,,0
20,lastk,,,,,,0
2024-I-1,lastk,,,,,,0
2024-I-10,lastk,,,,,,0
2024-I-11,lastk,,,,,,0
2024-I-12,lastk,,,,,,0
2024-I-13,lastk,,,,,,0
2024-I-14,lastk,,,,,,0
2024-I-15,lastk,,,,,,0
2024-I-2,lastk,,,,,,0
2024-I-3,lastk,,,,,,0
2024-I-4,lastk,,,,,,0
2024-I-5,lastk,,,,,,0
2024-I-6,lastk,,,,,,0
2024-I-7,lastk,,,,,,0
2024-I-8,lastk,,,,,,0
2024-I-9,lastk,,,,,,0
2024-II-1,lastk,,,,,,0
2024-II-10,lastk,,,,,,0
2024-II-11,lastk,,,,,,0
2024-II-12,lastk,,,,,,0
2024-II-13,lastk,,,,,,0
2024-II-14,lastk,,,,,,0
2024-II-15,lastk,,,,,,0
2024-II-2,lastk,,,,,,0
2024-II-3,lastk,,,,,,0
2024-II-4,lastk,,,,,,0
2024-II-5,lastk,,,,,,0
2024-II-6,lastk,,,,,,0
2024-II-7,lastk,,,,,,0
2024-II-8,lastk,,,,,,0
2024-II-9,lastk,,,,,,0
21,lastk,,,,,,0
22,lastk,,,,,,0
23,lastk,,,,,,0
24,lastk,,,,,,0
25,lastk,,,,,,0
26,lastk,,,,,,0
27,lastk,,,,,,0
28,lastk,,,,,,0
29,lastk,,,,,,0
3,lastk,,,,,,0
4,lastk,,,,,,0
5,lastk,,,,,,0
6,lastk,,,,,,0
7,lastk,,,,,,0
8,lastk,,,,,,0
9,lastk,,,,,,0
0,postThink,,,,,,0
1,postThink,,,,,,0
10,postThink,,,,,,0
11,postThink,,,,,,0
12,postThink,,,,,,0
13,postThink,,,,,,0
14,postThink,,,,,,0
15,postThink,,,,,,0
16,postThink,,,,,,0
17,postThink,,,,,,0
18,postThink,,,,,,0
19,postThink,,,,,,0
2,postThink,,,,,,0
20,postThink,,,,,,0
2024-I-1,postThink,,,,,,0
2024-I-10,postThink,,,,,,0
2024-I-11,postThink,,,,,,0
2024-I-12,postThink,,,,,,0
2024-I-13,postThink,,,,,,0
2024-I-14,postThink,,,,,,0
2024-I-15,postThink,,,,,,0
2024-I-2,postThink,,,,,,0
2024-I-3,postThink,,,,,,0
2024-I-4,postThink,,,,,,0
2024-I-5,postThink,,,,,,0
2024-I-6,postThink,,,,,,0
2024-I-7,postThink,,,,,,0
2024-I-8,postThink,,,,,,0
2024-I-9,postThink,,,,,,0
2024-II-1,postThink,,,,,,0
2024-II-10,postThink,,,,,,0
2024-II-11,postThink,,,,,,0
2024-II-12,postThink,,,,,,0
2024-II-13,postThink,,,,,,0
2024-II-14,postThink,,,,,,0
2024-II-15,postThink,,,,,,0
2024-II-2,postThink,,,,,,0
2024-II-3,postThink,,,,,,0
2024-II-4,postThink,,,,,,0
2024-II-5,postThink,,,,,,0
2024-II-6,postThink,,,,,,0
2024-II-7,postThink,,,,,,0
2024-II-8,postThink,,,,,,0
2024-II-9,postThink,,,,,,0
21,postThink,,,,,,0
22,postThink,,,,,,0
23,postThink,,,,,,0
24,postThink,,,,,,0
25,postThink,,,,,,0
26,postThink,,,,,,0
27,postThink,,,,,,0
28,postThink,,,,,,0
29,postThink,,,,,,0
3,postThink,,,,,,0
4,postThink,,,,,,0
5,postThink,,,,,,0
6,postThink,,,,,,0
7,postThink,,,,,,0
8,postThink,,,,,,0
9,postThink,,,,,,0
0,answer_only,,,,,,0
1,answer_only,,,,,,0
10,answer_only,,,,,,0
11,answer_only,,,,,,0
12,answer_only,,,,,,0
13,answer_only,,,,,,0
14,answer_only,,,,,,0
15,answer_only,,,,,,0
16,answer_only,,,,,,0
17,answer_only,,,,,,0
18,answer_only,,,,,,0
19,answer_only,,,,,,0
2,answer_only,,,,,,0
20,answer_only,,,,,,0
2024-I-1,answer_only,,,,,,0
2024-I-10,answer_only,,,,,,0
2024-I-11,answer_only,,,,,,0
2024-I-12,answer_only,,,,,,0
2024-I-13,answer_only,,,,,,0
2024-I-14,answer_only,,,,,,0
2024-I-15,answer_only,,,,,,0
2024-I-2,answer_only,,,,,,0
2024-I-3,answer_only,,,,,,0
2024-I-4,answer_only,,,,,,0
2024-I-5,answer_only,,,,,,0
2024-I-6,answer_only,,,,,,0
2024-I-7,answer_only,,,,,,0
2024-I-8,answer_only,,,,,,0
2024-I-9,answer_only,,,,,,0
2024-II-1,answer_only,,,,,,0
2024-II-10,answer_only,,,,,,0
2024-II-11,answer_only,,,,,,0
2024-II-12,answer_only,,,,,,0
2024-II-13,answer_only,,,,,,0
2024-II-14,answer_only,,,,,,0
2024-II-15,answer_only,,,,,,0
2024-II-2,answer_only,,,,,,0
2024-II-3,answer_only,,,,,,0
2024-II-4,answer_only,,,,,,0
2024-II-5,answer_only,,,,,,0
2024-II-6,answer_only,,,,,,0
2024-II-7,answer_only,,,,,,0
2024-II-8,answer_only,,,,,,0
2024-II-9,answer_only,,,,,,0
21,answer_only,,,,,,0
22,answer_only,,,,,,0
23,answer_only,,,,,,0
24,answer_only,,,,,,0
25,answer_only,,,,,,0
26,answer_only,,,,,,0
27,answer_only,,,,,,0
28,answer_only,,,,,,0
29,answer_only,,,,,,0
3,answer_only,,,,,,0
4,answer_only,,,,,,0
5,answer_only,,,,,,0
6,answer_only,,,,,,0
7,answer_only,,,,,,0
8,answer_only,,,,,,0
9,answer_only,,,,,,0
0,backtracking,0.08669476219145093,0.0915707912655553,0.07451456310679612,0.11780610274237158,,1
1,backtracking,0.12299854439592431,0.19293325855300056,0.15659955257270694,0.08253094910591471,,1
10,backtracking,0.06600467289719626,0.15356901598739023,0.03111111111111111,0.055751507566276025,,1
11,backtracking,0.0480747829957712,0.06557074251939417,0.16395376267987732,0.07520412548345509,,1
12,backtracking,0.017627810421871153,0.027408486614460024,0.036835468241853055,0.021981522777954763,,1
13,backtracking,0.051730806420421584,0.062146892655367235,0.04160636758321273,0.10779634049323787,,1
14,backtracking,0.018535869963743023,0.022187156314254292,0.047570776916950254,0.033782397592833205,,1
15,backtracking,0.08509354254677128,0.1114040870138431,0.06765188834154351,0.08656368405712621,,1
16,backtracking,0.1461187214611872,0.11702954898911352,0.13667610190052568,0.10088728228721656,,1
17,backtracking,0.034725151131730636,0.038712340074288074,0.05915883531042983,0.026094212243040277,,1
18,backtracking,0.10396937336288535,0.07577497129735936,0.114540059347181,0.10343805572021339,,1
19,backtracking,0.031776447105788426,0.037125367676285874,0.03511777301927195,0.04687018193031144,,1
2,backtracking,0.02747645339395908,0.02893091237851277,0.04338967702988228,0.021355208298023797,,1
20,backtracking,0.07081700769119141,0.0710405348934392,0.013571736320551486,0.20419790104947527,,1
2024-I-1,backtracking,0.1297200102748523,0.13075684380032207,0.19250985545335086,0.32578486875965,,1
2024-I-10,backtracking,0.03595455224996263,0.05957611785991212,0.018870292887029287,0.05883205332560498,,1
2024-I-11,backtracking,0.01977715877437326,0.02991218441273326,0.030750088873089228,0.019280083578687435,,1
2024-I-12,backtracking,0.023418893887271766,0.026882898677770474,0.060045008183306055,0.037314242325631845,,1
2024-I-13,backtracking,0.031766008860249696,0.07372822299651569,0.049974459390430784,0.1481931369571819,,1
2024-I-14,backtracking,0.027835420393559927,0.018715633355193464,0.05418250950570342,0.0651685393258427,,1
2024-I-15,backtracking,0.020042150502086863,0.04285714285714286,0.05303127815677693,0.09353564747453752,,1
2024-I-2,backtracking,0.07902326475677754,0.20277227722772279,0.08442829186469109,0.06602603843769374,,1
2024-I-3,backtracking,0.11973449068164412,0.27729257641921395,0.1317728651928912,0.24919540229885057,,1
2024-I-4,backtracking,0.16289592760180996,0.22464503042596348,0.2634498058790904,0.33666666666666667,,1
2024-I-5,backtracking,0.02656371750371892,0.03354721718510253,0.0916774101131643,0.059766963673749146,,1
2024-I-6,backtracking,0.08463681165631026,0.2199563000728332,0.3108108108108108,0.05948528278625366,,1
2024-I-7,backtracking,0.09009332376166547,0.09773013871374527,0.15017921146953406,0.17982129560685034,,1
2024-I-8,backtracking,0.03174496644295302,0.02430364248546067,0.025906735751295335,0.049281314168377825,,1
2024-I-9,backtracking,0.046597544988678345,0.09665666523789113,0.1391941391941392,0.07308560870457811,,1
2024-II-1,backtracking,0.08456189151599444,0.21298076923076922,0.08873873873873873,0.26227208976157085,,1
2024-II-10,backtracking,0.07108650104759054,0.03967065868263473,0.05403584422584557,0.13361256544502617,,1
2024-II-11,backtracking,0.024301752464403067,0.05795847750865052,0.05408027161392021,0.030050475407911725,,1
2024-II-12,backtracking,0.06317411402157165,0.14505893019038985,0.14058144165671047,0.1482782853127196,,1
2024-II-13,backtracking,0.059001512859304085,0.0932543474106631,0.09713932908005762,0.12315010570824525,,1
2024-II-14,backtracking,0.028119173547429703,0.02486874827300359,0.036713085510415466,0.108,,1
2024-II-15,backtracking,0.026404142718943834,0.026330806228091627,0.01265625,0.02828769184471863,,1
2024-II-2,backtracking,0.061094008998342414,0.11607142857142858,0.24908869987849333,0.15252454417952313,,1
2024-II-3,backtracking,0.01187572217229426,0.018916857360793286,0.01608281395515438,0.011977159834733764,,1
2024-II-4,backtracking,0.11220682302771855,0.12286874154262517,0.10010077258985556,0.15606758832565285,,1
2024-II-5,backtracking,0.030788600206020374,0.08073794881967863,0.06563965170797052,0.05797604582537754,,1
2024-II-6,backtracking,0.01959375,0.019625,0.021608161298096232,0.02822360248447205,,1
2024-II-7,backtracking,0.07172596517789553,0.048723597252818454,0.07834308869878433,0.07548457548457549,,1
2024-II-8,backtracking,0.025480790388593057,0.031405189899979015,0.03441069935915297,0.019030689601087468,,1
2024-II-9,backtracking,0.030526692941597995,0.0782122905027933,0.07098816863856024,0.07335907335907337,,1
21,backtracking,0.03814884302689181,0.1455902047063325,0.05354831116864776,0.15792141951837768,,1
22,backtracking,0.03532949135554999,0.06158145311529704,0.02227298686464877,0.06381192275398824,,1
23,backtracking,0.03973000683526999,0.21407528641571194,0.1576888353897081,0.1169549191947831,,1
24,backtracking,0.03082437275985663,0.07245575221238938,0.11887254901960784,0.13498049414824448,,1
25,backtracking,0.0235838779956427,0.04652260073605737,0.0321909831974713,0.1313821138211382,,1
26,backtracking,0.051698670605613,0.08627939573275191,0.12857142857142856,0.061361457334611694,,1
27,backtracking,0.017828123506356944,0.018744842221086966,0.04597938144329897,0.058880994671403196,,1
28,backtracking,0.0404707668944571,0.07946554149085795,0.057910547396528705,0.08903225806451613,,1
29,backtracking,0.012167050312397237,0.018810424548129465,0.025555481417228264,0.01820878727430822,,1
3,backtracking,0.11685571089422316,0.05293853746074473,0.1771674744211093,0.09017912291537987,,1
4,backtracking,0.03337831119948867,0.009875,0.032570836863409586,0.040366319907530895,,1
5,backtracking,0.029089755117152376,0.03023888720895071,0.01852105287167556,0.029631357909472703,,1
6,backtracking,0.0429484963705496,0.08174235403151066,0.09340382678751259,0.10040245710654522,,1
7,backtracking,0.022093444404201378,0.02560512102420484,0.04759729581582313,0.02882558270465038,,1
8,backtracking,0.11011133140155559,0.11532592108131677,0.15001051967178625,0.15433147294346033,,1
9,backtracking,0.02027667235171499,0.048520544103211334,0.01893491124260355,0.039584759297284965,,1
0,base_sum,,0.17942248388001122,0.10345911949685535,0.09105180533751962,,1
1,base_sum,,0.08864,0.13198900091659027,0.1283542039355993,,1
10,base_sum,,0.02065625,0.0159375,0.014608569878864582,,1
11,base_sum,,0.14521800281293953,0.07422547332185886,0.0154375,,1
12,base_sum,,0.13084702907711757,0.07270375161707633,0.13019658395101516,,1
13,base_sum,,0.03437792329279701,0.1036764705882353,0.11474178403755869,,1
14,base_sum,,0.01746109545398848,0.010210276505325902,0.017758353618057093,,1
15,base_sum,,0.028819068255687974,0.07094133697135062,0.10400217805608494,,1
16,base_sum,,0.0750771340418238,0.07318087318087318,0.10680576254346746,,1
17,base_sum,,0.022069839806384696,0.01994467899257534,0.0131875,,1
18,base_sum,,0.1525987525987526,0.06636500754147813,0.05702527924750147,,1
19,base_sum,,0.036001190121987506,0.04187385501177702,0.028357125574643115,,1
2,base_sum,,0.03548108907231736,0.016341789052069428,0.021904566022213082,,1
20,base_sum,,0.03697294803022438,0.034175863296546816,0.02541076298809286,,1
2024-I-1,base_sum,,0.21105354058721934,0.21907110563090834,0.28430049482681063,,1
2024-I-10,base_sum,,0.03854412712046382,0.022360852304950173,0.04301798017139977,,1
2024-I-11,base_sum,,0.03217049002307588,0.02788220551378446,0.024442216094259214,,1
2024-I-12,base_sum,,0.05943369778525372,0.0552319309600863,0.044,,1
2024-I-13,base_sum,,0.047411104179663134,0.024025233205825114,0.036016781445420726,,1
2024-I-14,base_sum,,0.0233451536643026,0.013255802493470656,0.028800258878731493,,1
2024-I-15,base_sum,,0.042687625211897055,0.07997630331753554,0.05028962611901001,,1
2024-I-2,base_sum,,0.02480144907342901,0.0827433628318584,0.053229974160206715,,1
2024-I-3,base_sum,,0.15191986644407346,0.20939017808958446,0.20376016260162602,,1
2024-I-4,base_sum,,0.33604336043360433,0.28802588996763756,0.3315128345166576,,1
2024-I-5,base_sum,,0.02235614307931571,0.03500269251480883,0.01135599551737019,,1
2024-I-6,base_sum,,0.12876530950016551,0.07082294264339152,0.12614594792812614,,1
2024-I-7,base_sum,,0.18604651162790697,0.09388528138528139,0.09385113268608414,,1
2024-I-8,base_sum,,0.015641727132151777,0.018383425736796032,0.018272811918063316,,1
2024-I-9,base_sum,,0.034514216207997564,0.1838185511171293,0.09473940574768631,,1
2024-II-1,base_sum,,0.18271045677614195,0.13241525423728814,0.1440886699507389,,1
2024-II-10,base_sum,,0.05885032340348,0.09970521935148258,0.20480668756530826,,1
2024-II-11,base_sum,,0.025480299576685118,0.04454458791923044,0.11622774753567751,,1
2024-II-12,base_sum,,0.10511928429423459,0.13531239212978943,0.2314502529510961,,1
2024-II-13,base_sum,,0.08070519098922625,0.10978578383641675,0.12293274531422271,,1
2024-II-14,base_sum,,0.055039313795568263,0.03809456498692487,0.12732919254658384,,1
2024-II-15,base_sum,,0.02647962148252677,0.02731478082091196,0.01984375,,1
2024-II-2,base_sum,,0.06583774969425193,0.0912142152023692,0.07838179519595449,,1
2024-II-3,base_sum,,0.028886168910648716,0.013850720017588216,0.0508136168513527,,1
2024-II-4,base_sum,,0.09654255319148936,0.08249686323713927,0.1502165488944609,,1
2024-II-5,base_sum,,0.038498326159732185,0.0801610541727672,0.03072235622698997,,1
2024-II-6,base_sum,,0.028549877427871018,0.01634886311513007,0.040498092887592554,,1
2024-II-7,base_sum,,0.0198400586044808,0.03733121525019857,0.037827557058326286,,1
2024-II-8,base_sum,,0.02232957066101444,0.013988273856239325,0.019015434278220517,,1
2024-II-9,base_sum,,0.03241296518607443,0.06888531043120415,0.07676130389064142,,1
21,base_sum,,0.043164134864764725,0.04239802224969098,0.08085958841741031,,1
22,base_sum,,0.033922558922558924,0.029595701576675768,0.057086910679319175,,1
